,epoch,val/loss,lr-AdamW/pg1,val/PSNR_ema,train/loss_simple_step,lr_abs,val/loss_simple,val/loss_vlb_ema,train/loss_vlb_epoch,train/PSNR_step,train/loss_step,_step,val/loss_ema,train/loss_vlb_step,trainer/global_step,val/loss_vlb,train/PSNR_epoch,global_step,val/PSNR,train/loss_simple_epoch,val/loss_simple_ema,lr-AdamW/pg2,_runtime,_timestamp,train/loss_epoch
52,1.0,0.043473612517118454,,18.03080940246582,,,0.043473612517118454,0.0008466920698992908,,,,187,0.043758537620306015,,180,0.0009019635617733002,,,17.942167282104492,,0.043758537620306015,,14917.811279773712,1693181398.1903148,
53,1.0,0.04318477213382721,,17.843210220336914,,,0.04318477213382721,0.0011602940503507853,,,,192,0.04630689695477486,,185,0.0008965264423750341,,,18.289836883544922,,0.04630689695477486,,15260.013296842575,1693181740.3923318,
54,1.0,0.045063845813274384,,17.77912712097168,,,0.045063845813274384,0.0010923731606453657,,,,199,0.0457075871527195,,192,0.0013424365315586329,,,17.828237533569336,,0.0457075871527195,,15704.659496545792,1693182185.0385315,
55,1.0,0.04580528661608696,,18.732805252075195,,,0.04580528661608696,0.0007331556407734752,,,,215,0.038982607424259186,,206,0.001254961476661265,,,17.66016387939453,,0.038982607424259186,,16577.946229934692,1693183058.325265,
56,1.0,0.040832050144672394,,18.020137786865234,,,0.040832050144672394,0.0009251611772924662,,,,216,0.04493231326341629,,207,0.0009354131179861724,,,18.581626892089844,,0.04493231326341629,,16640.419286727905,1693183120.7983217,
57,1.0,0.04254212602972984,,18.185707092285156,,,0.04254212602972984,0.0006078011938370764,,,,218,0.04381673038005829,,209,0.0006749400054104626,,,18.08136749267578,,0.04381673038005829,,16765.908777952194,1693183246.287813,
58,1.0,0.042660027742385864,,18.285324096679688,,,0.042660027742385864,0.0009868232300505042,,,,223,0.0421542190015316,,214,0.0007682134746573865,,,18.249006271362305,,0.0421542190015316,,17080.76378107071,1693183561.142816,
59,1.0,0.04771764203906059,,17.917984008789062,,,0.04771764203906059,0.000571730372030288,,,,230,0.043277643620967865,,221,0.0005737349856644869,,,17.624378204345703,,0.043277643620967865,,17517.07842898369,1693183997.457464,
60,1.0,0.04356655478477478,,18.588462829589844,,,0.04356655478477478,0.00032735386048443615,,,,232,0.04023347422480583,,223,0.0009944275952875614,,,18.203065872192383,,0.04023347422480583,,17642.310631990433,1693184122.689667,
61,1.0,0.04356226325035095,,17.778179168701172,,,0.04356226325035095,0.0007127636345103383,,,,234,0.04511716961860657,,225,0.001485575339756906,,,18.3222599029541,,0.04511716961860657,,17767.93130159378,1693184248.3103366,
62,1.0,0.042940109968185425,,17.948101043701172,,,0.042940109968185425,0.0010975057957693934,,,,236,0.04402308166027069,,227,0.0011074726935476065,,,17.962284088134766,,0.04402308166027069,,17893.871369361877,1693184374.2504044,
63,1.0,0.04059244692325592,,18.157011032104492,,,0.04059244692325592,0.0007875629817135632,,,,243,0.042628899216651917,,234,0.0006657966296188533,,,18.261783599853516,,0.042628899216651917,,18332.344173669815,1693184812.7232087,
64,1.0,0.039874251931905746,,18.102615356445312,,,0.039874251931905746,0.0005484024877659976,,,,247,0.04228723421692848,,238,0.0008445246494375169,,,18.245464324951172,,0.04228723421692848,,18582.903010845184,1693185063.2820458,
65,1.0,0.0445421002805233,,18.258134841918945,,,0.0445421002805233,0.0003859117568936199,,,,249,0.042020365595817566,,240,0.00047552064643241465,,,18.10243797302246,,0.042020365595817566,,18708.348870038986,1693185188.727905,
66,1.0,0.04660460725426674,,18.43027114868164,,,0.04660460725426674,0.0008214064873754978,,,,252,0.04242609813809395,,243,0.0009791795164346695,,,18.00798988342285,,0.04242609813809395,,18896.741891384125,1693185377.1209264,
67,1.0,0.045937296003103256,,17.98109245300293,,,0.045937296003103256,0.000658193021081388,,,,254,0.04416978359222412,,245,0.0006513529224321246,,,17.874164581298828,,0.04416978359222412,,19021.08787894249,1693185501.466914,
68,1.0,0.047729674726724625,,17.521331787109375,,,0.047729674726724625,0.0004935506149195135,,,,257,0.04601896181702614,,248,0.0008912060293368995,,,17.682844161987305,,0.04601896181702614,,19208.190670728683,1693185688.5697057,
69,1.0,0.04740125685930252,,17.735382080078125,,,0.04740125685930252,0.0008318537147715688,,,,272,0.047784071415662766,,261,0.0010722287697717547,,,17.933290481567383,,0.047784071415662766,,24296.218685150146,1693190776.5977201,
70,1.0,0.048157449811697006,,18.32670021057129,,,0.048157449811697006,0.0003386539756320417,,,,273,0.04024035483598709,,262,0.0005988524062559009,,,17.812715530395508,,0.04024035483598709,,24359.037930965424,1693190839.416966,
71,1.0,0.042751844972372055,,18.049331665039062,,,0.042751844972372055,0.0011381498770788312,,,,274,0.046370431780815125,,263,0.0007345573976635933,,,18.4383487701416,,0.046370431780815125,,24421.24281859398,1693190901.6218536,
72,1.0,0.04236927255988121,,18.013153076171875,,,0.04236927255988121,0.0011520100524649024,,,,275,0.044279664754867554,,264,0.000582498440053314,,,18.340030670166016,,0.044279664754867554,,24484.310240507126,1693190964.6892755,
73,1.0,0.04156320542097092,,17.873146057128906,,,0.04156320542097092,0.0006786102894693613,,,,278,0.04610157757997513,,267,0.0007138201617635787,,,18.204130172729492,,0.04610157757997513,,24672.619089365005,1693191152.9981244,
74,1.0,0.042146600782871246,,18.090349197387695,,,0.042146600782871246,0.0008995807729661465,,,,279,0.04223712906241417,,268,0.0006207171827554703,,,18.184049606323242,,0.04223712906241417,,24735.194459199905,1693191215.5734942,
75,1.0,0.04413783177733421,,18.174802780151367,,,0.04413783177733421,0.0010984227992594242,,,,285,0.0446823425590992,,274,0.0007340078009292483,,,17.960590362548828,,0.0446823425590992,,25109.068893909454,1693191589.447929,
76,1.0,0.04307427629828453,,17.96473503112793,,,0.04307427629828453,0.0013406254583969712,,,,287,0.04685232788324356,,276,0.0011342039797455072,,,18.397441864013672,,0.04685232788324356,,25233.735661506653,1693191714.1146965,
77,1.0,0.04176683723926544,,18.0181884765625,,,0.04176683723926544,0.0004808171943295747,,,,291,0.0439230240881443,,280,0.0005046427249908447,,,18.346988677978516,,0.0439230240881443,,25483.907881498337,1693191964.2869165,
78,1.0,0.04362031817436218,,18.05928611755371,,,0.04362031817436218,0.0005433624028228223,,,,300,0.04294458404183388,,289,0.0008977697580121458,,,18.196569442749023,,0.04294458404183388,,26045.192556858063,1693192525.5715919,
79,1.0,0.043210845440626144,,18.296375274658203,,,0.043210845440626144,0.0007257145480252802,,,,303,0.041893795132637024,,292,0.001238491851836443,,,18.449981689453125,,0.041893795132637024,,26232.46048951149,1693192712.8395245,
80,1.0,0.04606817662715912,,18.2137451171875,,,0.04606817662715912,0.0006213304586708546,,,,314,0.042003925889730453,,301,0.0007759311120025814,,,17.92210578918457,,0.042003925889730453,,26793.70415711403,1693193274.083192,
81,1.0,0.04131536930799484,,18.45664405822754,,,0.04131536930799484,0.0005790310096926987,,,,321,0.04167061299085617,,308,0.0007321650045923889,,,18.36589241027832,,0.04167061299085617,,27231.06992292404,1693193711.448958,
82,1.0,0.04375235736370087,,18.264509201049805,,,0.04375235736370087,0.0007685586460866034,,,,325,0.04319010674953461,,312,0.00117779360152781,,,18.132259368896484,,0.04319010674953461,,27482.310388565063,1693193962.6894236,
83,1.0,0.04115978255867958,,17.770015716552734,,,0.04115978255867958,0.0004960342776030302,,,,331,0.043564241379499435,,318,0.0008732512942515314,,,18.61039924621582,,0.043564241379499435,,27856.881120443344,1693194337.2601554,
84,1.0,0.043812528252601624,,18.018766403198242,,,0.043812528252601624,0.000669010158162564,,,,334,0.04398293420672417,,321,0.00047253965749405324,,,18.188901901245117,,0.04398293420672417,,28043.96699309349,1693194524.346028,
85,1.0,0.04343411698937416,,18.290918350219727,,,0.04343411698937416,0.001235226634889841,,,,335,0.04362468048930168,,322,0.0008270821417681873,,,18.185171127319336,,0.04362468048930168,,28106.624043941498,1693194587.003079,
86,1.0,0.043467238545417786,,18.320056915283203,,,0.043467238545417786,0.0006541037000715733,,,,347,0.043598465621471405,,334,0.0008374868775717914,,,18.555496215820312,,0.043598465621471405,,28855.457419395447,1693195335.8364544,
87,1.0,0.04541460797190666,,18.199487686157227,,,0.04541460797190666,0.0009658301714807749,,,,352,0.04191788658499718,,339,0.0005203705513849854,,,17.967529296875,,0.04191788658499718,,29166.755558252335,1693195647.1345932,
88,,,1e-06,,,,,,,,,363,,,349,,,,,,,9.999999999999999e-06,29728.465562582016,1693196208.8445976,
89,2.0,0.04803133383393288,,18.105684280395508,,,0.04803133383393288,0.0008874612976796925,,,,366,0.044131454080343246,,350,0.0007328575593419373,,,17.644912719726562,,0.044131454080343246,,29854.691989421844,1693196335.0710244,
90,2.0,0.04098016396164894,,18.58473777770996,,,0.04098016396164894,0.0007871872512623668,,,,367,0.0421256348490715,,351,0.0004586123104672879,,,18.457805633544922,,0.0421256348490715,,29916.920057058334,1693196397.299092,
91,2.0,0.042692482471466064,,18.48555564880371,,,0.042692482471466064,0.0006316268700174987,,,,371,0.0442163459956646,,355,0.0006156926392577589,,,18.272876739501953,,0.0442163459956646,,30166.141247034073,1693196646.520282,
92,2.0,0.040866825729608536,,18.51405143737793,,,0.040866825729608536,0.0009274074691347778,,,,378,0.04150504991412163,,362,0.000584321329370141,,,18.205705642700195,,0.04150504991412163,,30602.322002649307,1693197082.7010376,
93,2.0,0.04340638592839241,,18.184844970703125,,,0.04340638592839241,0.0006937832804396749,,,,382,0.043802112340927124,,366,0.0006596083985641599,,,18.327476501464844,,0.043802112340927124,,30851.89767241478,1693197332.2767074,
94,2.0,0.0421411469578743,,18.268625259399414,,,0.0421411469578743,0.0006495308480225503,,,,385,0.042497336864471436,,369,0.000580627063754946,,,18.115158081054688,,0.042497336864471436,,31039.282729148865,1693197519.6617641,
95,2.0,0.04501103237271309,,18.11138343811035,,,0.04501103237271309,0.000462599127786234,,,,390,0.0446140430867672,,374,0.0007723554153926671,,,18.105602264404297,,0.0446140430867672,,31351.44999718666,1693197831.8290322,
96,2.0,0.045297861099243164,,18.38750648498535,,,0.045297861099243164,0.0007546066190116107,,,,391,0.04083911329507828,,375,0.0011649873340502381,,,17.968673706054688,,0.04083911329507828,,31413.71008682251,1693197894.0891218,
97,2.0,0.04650305584073067,,18.5911808013916,,,0.04650305584073067,0.001096400199458003,,,,392,0.041048549115657806,,376,0.001311272382736206,,,18.0991268157959,,0.041048549115657806,,31475.927100896835,1693197956.306136,
98,2.0,0.04588748514652252,,18.19289207458496,,,0.04588748514652252,0.0004534183244686574,,,,393,0.04219730943441391,,377,0.0012060574954375625,,,18.044952392578125,,0.04219730943441391,,31538.676030158997,1693198019.0550652,
99,2.0,0.04287412762641907,,18.192401885986328,,,0.04287412762641907,0.0011529851472005248,,,,395,0.04278111457824707,,379,0.0008980419370345771,,,18.258543014526367,,0.04278111457824707,,31666.01194858551,1693198146.3909836,
100,2.0,0.040791310369968414,,18.318479537963867,,,0.040791310369968414,0.0006783796707168221,,,,396,0.04140022024512291,,380,0.0003685639821924269,,,18.608034133911133,,0.04140022024512291,,31728.50235581398,1693198208.8813908,
101,2.0,0.04730302467942238,,18.43018341064453,,,0.04730302467942238,0.0008019909146241844,,,,397,0.043040208518505096,,381,0.0012402236461639404,,,18.13629722595215,,0.043040208518505096,,31790.825535058975,1693198271.20457,
102,2.0,0.04363125562667847,,18.2041072845459,,,0.04363125562667847,0.0007345110061578453,,,,399,0.04367561638355255,,383,0.0007352815009653568,,,18.578445434570312,,0.04367561638355255,,31915.35732626915,1693198395.7363613,
103,2.0,0.045394882559776306,,18.282257080078125,,,0.045394882559776306,0.0007180325337685645,,,,400,0.041445013135671616,,384,0.0007958228816278279,,,18.0398006439209,,0.041445013135671616,,31977.577330589294,1693198457.9563656,
104,2.0,0.03846963495016098,,18.256290435791016,,,0.03846963495016098,0.0006066506612114608,,,,409,0.04334288462996483,,393,0.00040102170896716416,,,18.414636611938477,,0.04334288462996483,,32539.95002579689,1693199020.3290608,
105,2.0,0.042137131094932556,,18.45435905456543,,,0.042137131094932556,0.0009972858242690563,,,,413,0.04234689474105835,,397,0.0006869000499136746,,,18.490577697753906,,0.04234689474105835,,32789.918652534485,1693199270.2976875,
106,2.0,0.04244072362780571,,18.085569381713867,,,0.04244072362780571,0.0008001807145774364,,,,414,0.044233690947294235,,398,0.0005089339683763683,,,18.356220245361328,,0.044233690947294235,,32852.216814279556,1693199332.5958493,
107,,,1e-06,,,,,,,,,415,,,399,,,,,,,9.999999999999999e-06,32852.24391698837,1693199332.622952,
108,2.0,0.041730403900146484,,18.032827377319336,,,0.041730403900146484,0.0009654658497311175,,,,422,0.04446476697921753,,404,0.0009461434092372656,,,18.288877487182617,,0.04446476697921753,,33226.76879477501,1693199707.1478298,
109,2.0,0.04236029088497162,,18.061988830566406,,,0.04236029088497162,0.001158864819444716,,,,425,0.04637883976101875,,407,0.0006625223904848099,,,18.269535064697266,,0.04637883976101875,,33415.18017697334,1693199895.559212,
110,2.0,0.04253404587507248,,18.43701934814453,,,0.04253404587507248,0.0004902810323983431,,,,433,0.04212002828717232,,415,0.0005457638180814683,,,18.298267364501953,,0.04212002828717232,,33913.92322182655,1693200394.3022568,
111,2.0,0.044078029692173004,,18.178232192993164,,,0.044078029692173004,0.0016914865700528026,,,,434,0.04542219638824463,,416,0.0005425075651146472,,,18.185562133789062,,0.04542219638824463,,33976.935190200806,1693200457.3142252,
112,2.0,0.04239123314619064,,18.241186141967773,,,0.04239123314619064,0.0005780847859568894,,,,438,0.041971802711486816,,420,0.0004892368451692164,,,18.397233963012695,,0.041971802711486816,,34227.35795068741,1693200707.7369857,
113,2.0,0.04219647869467735,,18.217166900634766,,,0.04219647869467735,0.0009191421559080482,,,,442,0.042935535311698914,,424,0.0010587223805487156,,,18.45754623413086,,0.042935535311698914,,34478.09438061714,1693200958.4734156,
114,2.0,0.04575138911604881,,18.85808563232422,,,0.04575138911604881,0.0003947000368498266,,,,462,0.039714962244033813,,444,0.0007211588090285659,,,18.0131778717041,,0.039714962244033813,,35726.172379016876,1693202206.551414,
115,,,1e-06,,,,,,,,,467,,,449,,,,,,,9.999999999999999e-06,35975.34875321388,1693202455.7277882,
116,2.0,0.04623129218816757,,18.375944137573242,,,0.04623129218816757,0.0008629094227217138,,,,469,0.0435662642121315,,449,0.0014384955866262317,,,17.971569061279297,,0.0435662642121315,,36037.70310854912,1693202518.0821435,
117,2.0,0.04507644847035408,,18.469242095947266,,,0.04507644847035408,0.0010123371612280607,,,,471,0.041932106018066406,,451,0.0012124100467190146,,,18.372835159301758,,0.041932106018066406,,36162.18463611603,1693202642.563671,
118,2.0,0.04135093092918396,,18.10157012939453,,,0.04135093092918396,0.0007212758646346629,,,,475,0.04310305416584015,,455,0.0010646050795912743,,,18.582796096801758,,0.04310305416584015,,36411.21340632439,1693202891.5924413,
119,2.0,0.04576548933982849,,18.536386489868164,,,0.04576548933982849,0.0012113332049921155,,,,482,0.0418473519384861,,462,0.0006787886377424002,,,17.819923400878906,,0.0418473519384861,,36848.300221443176,1693203328.6792564,
120,2.0,0.04487645626068115,,19.023937225341797,,,0.04487645626068115,0.0006628587725572288,,,,483,0.03626313805580139,,463,0.0009109919192269444,,,18.239925384521484,,0.03626313805580139,,36910.58323788643,1693203390.962273,
121,2.0,0.042268767952919006,,18.15562629699707,,,0.042268767952919006,0.0007163460832089186,,,,485,0.0431695356965065,,465,0.0006778407841920853,,,18.370386123657227,,0.0431695356965065,,37035.69151711464,1693203516.070552,
122,2.0,0.04132794216275215,,18.4027156829834,,,0.04132794216275215,0.0006251238519325852,,,,488,0.041945930570364,,468,0.0008900380344130099,,,18.419330596923828,,0.041945930570364,,37222.56751918793,1693203702.9465542,
123,2.0,0.044411782175302505,,18.409713745117188,,,0.044411782175302505,0.000986326253041625,,,,493,0.04263747110962868,,473,0.0006128384848125279,,,18.274913787841797,,0.04263747110962868,,37534.93625450134,1693204015.3152895,
124,2.0,0.04537595063447952,,18.365779876708984,,,0.04537595063447952,0.0007313459645956755,,,,495,0.04159751161932945,,475,0.0008079307153820992,,,18.35382843017578,,0.04159751161932945,,37659.63282799721,1693204140.011863,
